Country Name,Indicator Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
South Asia,Agricultural land (% of land area),55.14601493,55.4960733,55.52285601,55.76620202,56.08445592,56.21878794,56.3160845,56.37885647,55.95765654,56.08508364,55.9637245,56.08633908,56.47075464,56.45529181,56.60992011,56.54394676,56.58370235,56.90844268,56.86931482,57.03419587,56.87370886,57.36115415,56.85994087,57.3197665,57.21087805,56.86471154,57.18853123,56.88149258,57.07746668,56.9112465,56.95656786,56.76222584,56.8116483,56.84339561,56.8279313,56.77642552,56.98161047,57.01056937,57.03533741,57.00276368,56.96146569,56.94470344,56.88582605,56.75896211,56.72521619,56.684763,56.57975241,56.49073444,56.5472641,56.43447726,56.59926635,56.61957678,56.70844803,56.71892813,56.73099895,56.85255433,56.83471928,56.84503464,56.74944572,56.80028154,56.74151761,,
Saudi Arabia,Agricultural land (% of land area),40.08484944,40.09415311,40.10438714,40.11787746,40.12764631,40.13788035,40.14718401,40.16393061,40.18021203,40.20114528,40.2230089,40.24626807,40.27092278,40.30348562,40.32395369,40.35465579,40.37977569,40.40396522,40.42861994,40.45327466,40.47699901,40.50258409,40.59655113,42.99364094,45.41352474,47.81154492,50.23049835,52.62619261,55.02653871,57.44130549,57.53015551,57.56457908,60.83900469,64.09528816,67.35157162,70.60785509,73.86413855,77.58560537,80.84188883,80.84188883,80.84467993,80.8456103,80.84793621,80.8065349,80.81025636,80.79025348,80.79071866,80.74280478,80.67907466,80.66558434,80.65721104,80.63720816,80.61394899,80.74433988,80.77304169,80.76838986,80.7540157,80.75373659,80.7634752,80.77321381,80.77304169,,
Sudan,Agricultural land (% of land area),45.80808081,45.85016835,45.89225589,45.93518519,45.97727273,46.01851852,46.06481481,46.10563973,46.14772727,46.18897306,46.23021886,46.27146465,46.31649832,46.34048822,46.38257576,46.42255892,46.46380471,46.47979798,46.4793771,46.48569024,46.4983165,46.52356902,46.54461279,46.56776094,47.43265993,48.71632997,49.58122896,50.86069024,51.70875421,51.72979798,51.75294613,52.19486532,53.33880471,53.92045455,54.56397306,54.94065657,55.06397306,55.17760943,55.28282828,55.3766835,55.59469697,55.81397306,56.62037037,56.60648148,56.91077441,57.26136364,57.49789562,57.53282828,57.77180135,57.76355219,57.76355219,59.6712848,59.66453961,59.66004283,59.82327623,59.98650964,60.14974304,60.31297645,60.31297645,60.31308351,60.31308351,,
Senegal,Agricultural land (% of land area),44.91248117,44.91248117,45.43188075,45.43188075,45.95128032,45.95128032,46.47067989,47.35365917,46.24214408,46.03957825,46.4654859,46.4654859,46.72518569,46.98488547,46.98488547,46.97969148,45.93569833,45.93050434,45.92531034,45.92011635,45.91492235,45.90972835,45.90453436,45.89934036,45.89414637,45.88375838,45.87337038,45.86298239,45.84740041,46.06554823,45.23450891,45.60328261,45.80065444,46.30447203,45.78507246,46.26292006,44.81379525,43.57762427,47.32768919,46.88619955,45.70196852,45.44746273,44.83457124,45.120241,45.58250662,44.09702384,44.16454579,48.1743105,48.18989248,48.18989248,46.56417182,46.56417182,46.5797538,46.60052979,48.44959227,48.24183244,48.42362229,48.60541214,48.79758999,48.97937984,49.40009349,,
Singapore,Agricultural land (% of land area),20.89552239,20.89552239,19.40298507,19.40298507,19.40298507,19.40298507,19.40298507,17.91044776,17.91044776,17.91044776,14.92537313,16.41791045,16.41791045,13.43283582,11.94029851,11.94029851,11.94029851,11.94029851,11.94029851,11.94029851,10.44776119,8.955223881,8.955223881,8.955223881,7.462686567,5.970149254,4.47761194,4.47761194,2.985074627,2.985074627,1.791044776,1.791044776,1.791044776,1.791044776,1.791044776,1.791044776,1.791044776,1.791044776,1.791044776,1.791044776,1.791044776,1.777777778,1.164483261,1.161103048,1.103047896,1.080691643,1.151079137,1.0,1.0,1.054131054,1.036931818,1.033994334,0.947666195,0.930888575,0.930888575,0.930888575,0.926966292,0.924369748,0.921787709,0.919220056,0.919220056,,
Solomon Islands,Agricultural land (% of land area),1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,2.000714541,2.036441586,2.107895677,2.107895677,2.107895677,2.215076813,2.215076813,2.286530904,2.286530904,2.357984995,2.322257949,2.39371204,2.429439085,2.429439085,2.465166131,2.536620222,2.536620222,2.572347267,2.608074312,2.608074312,2.608074312,2.643801358,2.715255448,2.715255448,2.750982494,2.822436584,2.965344766,3.001071811,3.251161129,3.39406931,3.429796356,3.536977492,3.644158628,3.8585209,3.965702036,4.037156127,4.037156127,4.090746695,4.144337263,4.180064309,4.287245445,4.287245445,4.287245445,4.287245445,4.287245445,,
Sierra Leone,Agricultural land (% of land area),36.1873095,36.25658077,36.35356054,36.42283181,36.49210308,36.56137434,36.63064561,36.76918814,36.83845941,36.90773067,36.97700194,37.04627321,37.11554447,37.18481574,37.254087,37.32335827,37.39262954,37.53117207,37.6697146,37.73898587,37.80825713,38.01607093,38.0853422,38.293156,38.98586866,39.05513993,39.12441119,39.13826545,39.13826545,39.13826545,39.13826545,38.99972291,38.9443059,38.93045165,38.93045165,38.93045165,38.9165974,38.9165974,38.84732613,38.93045165,41.58381823,44.75034636,49.41354946,52.26835689,52.8126905,55.83097811,50.20393461,51.43017456,52.659601,54.45247991,55.66126351,53.15392075,54.70559712,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,54.71044611,,
El Salvador,Agricultural land (% of land area),60.04796163,60.04796163,60.04316547,59.65467626,59.21822542,58.68105516,58.19664269,57.66426859,57.32374101,56.98321343,58.80095923,58.69544365,58.78657074,59.02158273,59.25659472,58.996139,59.18436293,60.91698842,63.07915058,63.31563707,61.13899614,59.49324324,59.05405405,59.29054054,60.00482625,60.72393822,60.47779923,61.1969112,60.9507722,61.33204633,61.9546332,62.81370656,62.56756757,62.46621622,62.26833977,60.13996139,59.89382239,61.28378378,62.53378378,62.09942085,61.66505792,60.98938224,60.55501931,61.80984556,58.81274131,58.73069498,59.90830116,59.72490347,59.54150579,59.35810811,59.16988417,58.98648649,58.8030888,58.6003861,59.02509653,58.59555985,58.16602317,57.70752896,57.70752896,57.70752896,57.70752896,,
San Marino,Agricultural land (% of land area),16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,38.33333333,,
Somalia,Agricultural land (% of land area),69.98597252,69.99394268,70.00191284,70.009883,70.01785316,70.02582332,70.03379348,70.04176364,70.0497338,70.05770396,70.06567412,70.07364428,70.08161444,70.0895846,70.09755475,70.10552491,70.11349507,70.12146523,70.12943539,70.13740555,70.14537571,70.15334587,70.16131603,70.16928619,70.17725635,70.18522651,70.19319667,70.1995728,70.20116683,70.2043549,70.2043549,70.20594893,70.20754296,70.21710715,70.22667134,70.2346415,70.24261166,70.24420569,70.24420569,70.24420569,70.25058182,70.28086843,70.31115504,70.38766857,70.33825358,70.25855198,70.17885038,70.33825358,70.33825358,70.33825358,70.17885038,70.17885038,70.33825358,70.33825358,70.33825358,70.33825358,70.33825358,70.33825358,70.33984761,70.34144164,70.34303567,,
Serbia,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,40.44134461,40.85181797,41.20283558,40.22410245,40.26526412,40.34072719,39.59067002,39.91767665,40.09147039,39.80105191,39.51520695,39.09215641,39.60667734,39.56094214,41.40801522,41.44369128,,
Sub-Saharan Africa (excluding high income),Agricultural land (% of land area),38.72432369,38.73363872,38.76954395,38.7721691,38.77979049,38.80151146,38.81141927,38.87721729,38.9179494,38.9314562,39.00779715,39.03959529,39.05560022,39.04872485,39.0997738,39.13153068,39.15134697,39.22383734,39.24445814,39.2873511,39.33769633,39.37813342,39.43576157,39.47162567,39.6858364,39.88658222,39.98845828,40.1981807,40.33583618,40.41903878,40.54798026,40.76668193,40.24541311,40.51544149,40.78711316,40.95001818,41.12055542,41.22160108,41.42738332,41.56643411,41.72070045,41.82339703,42.07646146,41.88329219,42.22700738,42.34142979,42.50922635,42.62965842,42.84475694,43.01392025,43.17700128,43.19280301,43.38418245,43.49857379,43.61957791,43.72034325,43.81808287,43.95466383,44.02647328,44.08470271,44.12906194,,
South Sudan,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,37.16503030554864,37.05767127937354,37.139177010754864,37.15288566177432,37.15216503106225,37.202586984330736,45.09662858,45.04078775,44.98494691,44.92910607,44.87326524,44.8174244,44.70574272,44.70574272,44.70542623,44.70859114,,
Sub-Saharan Africa,Agricultural land (% of land area),38.72378117,38.73309603,38.76900056,38.77162565,38.77924689,38.80096744,38.81087506,38.8766718,38.91740312,38.93090965,39.00724912,39.03904664,39.05505125,39.04817601,39.09922396,39.13098022,39.15079612,39.22328508,39.24390548,39.2867976,39.33714185,39.3776205,39.43524753,39.47111093,39.68531748,39.88605939,39.98793347,40.19760946,40.33526226,40.4184209,40.54735987,40.76605728,40.24479861,40.51482173,40.78648811,40.94938996,41.11992387,41.22096756,41.4267458,41.56579388,41.72005722,41.82275179,42.0758113,41.88264983,42.22635837,42.34077856,42.5085298,42.62895954,42.84404969,43.01318871,43.17622872,43.19203415,43.383412,43.49780114,43.61880292,43.71956633,43.81730406,43.9538824,44.02569046,44.08391877,44.12827715,,
Small states,Agricultural land (% of land area),32.26987247,32.27966418,32.28863991,32.30006356,32.30336827,32.31968778,32.33396735,32.32335966,32.30826412,32.25420574,32.23645827,32.25155382,32.26958688,32.23356156,32.13315633,32.15063422,32.12960023,32.12978043,32.0935294,32.05066301,32.05227114,32.04718841,32.02762237,32.04580467,32.06251824,32.07396883,32.10490457,32.11380125,32.09695439,32.11711131,32.10924641,32.10420221,32.17232992,32.21457295,32.22125063,32.24689993,32.24606137,32.22910495,32.24197255,32.28338595,32.21387462,32.1514415,32.18843562,32.2044644,32.25720937,32.27992566,32.27104921,32.31850651,32.3710414,32.35253657,32.38530365,32.37051356,32.23898485,32.31628521,32.26259521,32.31982536,32.34579944,32.35091453,32.3459503,32.3452941,32.34372399,,
Sao Tome and Principe,Agricultural land (% of land area),36.45833333,36.45833333,36.45833333,36.45833333,37.5,37.5,37.5,37.5,37.5,37.5,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,34.375,35.41666667,30.20833333,31.25,31.25,31.25,32.29166667,31.25,30.20833333,31.25,31.25,31.25,32.29166667,29.16666667,29.16666667,28.125,32.29166667,36.45833333,37.5,37.5,37.5,37.5,36.45833333,35.41666667,35.41666667,35.41666667,35.41666667,35.41666667,34.375,35.41666667,36.45833333,36.45833333,38.54166667,38.54166667,41.66666667,42.70833333,43.75,43.75,43.75,43.75,,
Suriname,Agricultural land (% of land area),0.262820513,0.269230769,0.262820513,0.294871795,0.301282051,0.282051282,0.275641026,0.275641026,0.301282051,0.307692308,0.333333333,0.33974359,0.358974359,0.365384615,0.371794872,0.378205128,0.391025641,0.397435897,0.41025641,0.442307692,0.467948718,0.480769231,0.480769231,0.493589744,0.519230769,0.538461538,0.564102564,0.564102564,0.564102564,0.564102564,0.570512821,0.570512821,0.570512821,0.570512821,0.570512821,0.570512821,0.564102564,0.564102564,0.564102564,0.564102564,0.551282051,0.474358974,0.516025641,0.496794872,0.466666667,0.466666667,0.448717949,0.453846154,0.515384615,0.501923077,0.512820513,0.469230769,0.533333333,0.565384615,0.557692308,0.557692308,0.538461538,0.538461538,0.538461538,0.512820513,0.5,,
Slovak Republic,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,50.85239085,50.85239085,50.85239085,50.81081081,50.83160083,50.79002079,50.79002079,50.72765073,46.88149688,46.50727651,46.47682395,40.20790021,40.35343035,40.31185031,40.12474012,40.27027027,40.1330838,40.43791978,40.12851439,40.08068541,39.37364831,39.29700499,39.27873217,39.22628952,39.08069884,39.28868552,39.20549085,39.16389351,38.60232945,,
Slovenia,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,28.00397219,27.80536246,27.2591857,26.71300894,26.06752731,24.57795432,24.32969215,24.82621648,25.71996028,25.32274081,25.07447865,25.32274081,24.42899702,25.27308838,24.37934459,24.72691162,30.703557,31.02979281,30.96663391,30.80561898,30.36826717,30.29841112,30.52830189,30.60627724,30.65633999,30.54111361,30.39272164,30.40662681,30.31773306,30.34107388,,
Sweden,Agricultural land (% of land area),10.40163775,10.24206577,9.773169666,9.679881436,9.449115812,9.321458233,9.291998791,9.134881771,9.193800653,9.213440281,9.225715048,9.166796165,9.12751691,9.169251119,9.147156538,9.169251119,9.137336724,9.152066445,9.110332236,9.093147562,9.021953912,8.98512961,8.926210728,8.864836892,8.577607339,8.533418177,8.481864154,8.437674992,8.391030877,8.378756109,8.24373367,8.209364322,8.238823763,8.238823763,8.020332906,8.09398151,8.000693279,7.931954582,7.841121305,7.301277042,7.497182327,7.708308323,7.680812845,7.740959204,7.85879697,7.733348849,7.661664208,7.550945808,7.529833208,7.545790405,7.519767899,7.44219137,7.453435057,7.453410507,7.434988686,7.41674708,7.393300602,7.36634329,7.377611261,7.379478334,7.373020771,,
Eswatini,Agricultural land (% of land area),85.34883721,85.93023256,85.69767442,85.87209302,86.27906977,86.80232558,87.03488372,87.09302326,86.86046512,86.86046512,86.86046512,87.96511628,87.96511628,86.1627907,76.3372093,79.70930233,80.98837209,80.98837209,77.90697674,75.05813953,74.65116279,74.76744186,74.88372093,73.77906977,74.65116279,77.26744186,75.98837209,74.70930233,73.48837209,71.97674419,71.3372093,71.10465116,71.04651163,71.04651163,71.04651163,71.04651163,71.10465116,71.10465116,71.10465116,71.10465116,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.10465116,71.10465116,71.10465116,71.1627907,70.99088953,70.98837209,70.93023256,70.85735465,70.69767442,70.46511628,70.23255814,70.0,69.8255814,69.59302326,69.47674419,69.47674419,,
Sint Maarten (Dutch part),Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,37.16503030554864,37.05767127937354,37.139177010754864,37.15288566177432,37.15216503106225,37.202586984330736,37.173401399205424,37.147222810631774,37.105594586573645,37.252775316713176,37.266104913213184,37.325275585577515,37.27983116785659,37.28264490591473,37.257021238507754,37.252197227189924,,
Seychelles,Agricultural land (% of land area),10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,13.04347826,13.04347826,13.04347826,13.04347826,13.04347826,13.04347826,10.86956522,10.86956522,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,6.52173913,6.52173913,6.304347826,5.217391304,3.260869565,3.260869565,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,3.369565217,,
Syrian Arab Republic,Agricultural land (% of land area),81.29829144,81.4560888,81.84242029,80.82489934,77.80498422,74.16476222,74.16476222,73.02753292,73.15812384,73.23430188,73.22886059,77.05408641,78.77897486,78.99118511,76.76025683,77.33703341,76.3956905,76.22701056,75.96038742,76.51539885,76.80378714,76.79290456,76.12906736,76.03112417,75.91141582,75.74273588,75.67199913,74.72521493,73.4138644,73.43018827,73.52269017,74.07226031,74.23005768,75.01360322,75.02992709,75.03536838,75.11154641,74.83948199,74.91021874,74.60550658,74.67080205,74.86668843,75.23830274,75.74767119,75.32821267,75.57044056,75.67523415,75.68067959,75.73513396,75.73925829,75.77737842,75.81005282,75.81005282,75.79916136,75.78826989,75.78351032,75.80477591,75.79201656,75.75741437,75.76853455,75.76853455,,
Turks and Caicos Islands,Agricultural land (% of land area),1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,,
Chad,Agricultural land (% of land area),38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.02380952,38.04382344,38.11944091,38.19885642,38.19885642,38.23856417,38.23856417,38.23856417,38.23856417,38.23856417,38.23856417,38.23856417,38.24253494,38.28224269,38.28224269,38.30209657,38.31797967,38.35768742,38.39739517,38.41327827,38.43710292,38.45298602,38.47681067,38.46092757,38.61975858,38.61975858,38.61975858,38.61975858,38.69917408,38.69917408,38.77858958,38.77858958,38.85800508,38.85800508,38.85879924,38.85879924,38.94139136,39.10022236,39.17963787,39.45759212,39.73634053,39.89517154,39.89596569,39.97617535,39.97617535,39.97617535,39.97617535,39.97617535,39.97617535,,
East Asia & Pacific (IDA & IBRD countries),Agricultural land (% of land area),35.88948703,36.09795628,36.31919046,36.54512217,36.80777541,37.06083298,37.32400072,37.57375678,37.87167288,38.20046691,38.44488501,38.81194532,39.20803926,39.70754779,40.0516517,39.53112985,39.99977579,40.42210676,40.67923619,40.99982544,41.36970651,42.01899927,42.72190931,43.39462217,44.37075283,44.91275091,45.49039365,45.96551014,46.43508297,46.89241669,47.07259371,47.09279221,47.10349261,47.36620608,47.4339631,47.49058318,48.22056837,48.27868661,48.51140319,48.49913398,48.67497946,48.80913806,47.93551186,48.07033518,48.13752566,48.32960843,48.47995458,48.58401824,48.68738518,48.69532828,48.74183284,48.72703578,48.74024094,48.70239893,48.81002615,48.88394193,49.08355626,49.07185988,49.05495877,49.04327762,49.032136,,
Europe & Central Asia (IDA & IBRD countries),Agricultural land (% of land area),54.24464616,54.36235105,54.83940206,54.81309155,54.74177624,54.91140976,54.74246862,55.02426798,55.68480014,55.3150683,55.36699693,55.62317817,55.49093326,55.16482147,54.81378394,54.92664216,55.01872893,55.00695844,55.54978571,55.28598827,55.22852059,54.24187663,53.91230293,54.57975891,54.93702788,55.16689861,55.85166414,55.7166497,55.94124576,55.78812444,56.051988,29.27601734,29.15827718,29.13074538,28.8657118,28.75607577,28.84619924,28.78496276,28.7539946,28.74308339,28.67619988,28.57228116,28.46711658,28.40316077,28.33897056,28.32447911,28.195124,28.15117813,28.11251488,28.353812,28.30358305,28.28305267,28.27871472,28.27999075,28.25130179,28.22714088,28.2025873,28.1726698,28.09721133,28.08302461,28.07381668,,
Togo,Agricultural land (% of land area),56.4441993,56.4441993,56.4441993,56.4441993,56.53612796,56.53612796,56.53612796,56.53612796,56.53612796,56.53612796,52.95091009,52.95091009,52.95091009,52.95091009,52.95091009,52.95091009,52.95091009,54.78948336,55.70876999,55.80069866,55.80069866,55.80069866,55.80069866,56.71998529,56.81191395,56.81191395,57.17962861,57.73120059,57.73120059,58.09891524,58.55855856,58.92627321,59.38591653,59.75363118,60.12134584,60.48906049,61.2244898,61.59220445,61.9599191,62.51149108,62.87920574,63.24692039,63.61463504,63.9823497,64.717779,65.63706564,66.09670895,66.83213826,67.19985291,67.38371024,67.38371024,70.78507079,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,70.2334988,,
Thailand,Agricultural land (% of land area),22.80921529,23.44927479,24.38881168,24.83900644,25.32834857,25.85683807,26.3461802,26.81594864,27.24656971,27.88858658,28.18414923,29.81072246,31.4744857,33.04625262,33.70588581,34.34790268,35.16412535,35.96860381,36.60670594,37.06864491,37.85746442,38.71479183,38.94771869,39.24719607,40.27677191,40.66433087,41.57450723,41.7506704,41.76437198,41.85441093,42.11474094,41.83679461,41.58429408,41.76632935,41.94836462,42.13039989,42.31243516,42.49251307,42.67454834,42.85658361,43.03861888,43.22065415,43.40268942,43.5847247,43.76675997,43.94879524,44.12887314,44.31090841,44.49294369,44.67497896,44.68280843,44.69063791,44.69898687,44.71021159,44.71804107,44.71021159,44.71999843,44.717447,45.01947582,45.55168373,45.99816007,,
Tajikistan,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,32.07344956,32.45927408,31.93769648,32.73792512,32.75935982,32.59502715,32.48785367,32.63789654,32.67362103,32.67362103,32.65933124,32.8379537,33.22377822,33.38096599,33.8310946,33.78822521,33.77393541,34.00543012,33.978994,33.95827379,33.93112318,34.15690197,34.67352615,34.90020895,35.12789106,35.35629368,35.38871677,35.43627062,35.42041934,35.42762447,,
Turkmenistan,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,75.22396953,75.43676718,75.43676718,75.543166,75.543166,75.543166,75.543166,75.62828506,75.543166,75.543166,75.22396953,74.88349329,74.58557658,74.22382057,73.8407848,73.52158832,73.09599302,72.78743643,72.35120124,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,,
Latin America & the Caribbean (IDA & IBRD countries),Agricultural land (% of land area),28.2590299,28.4354398,28.59263916,28.75821274,28.93923095,29.10309458,29.24359569,29.42817419,29.55478515,29.76398482,30.05903263,30.32494121,30.5559651,30.8130092,31.06493103,31.38382274,31.71700381,32.01708926,32.31041014,32.605754,32.7580075,32.88017934,33.12941896,33.31335581,33.44289056,33.43363288,33.42529121,33.41074056,33.40506561,33.52089584,33.52166393,33.45421928,33.42567815,33.36593169,33.31639363,33.35397274,33.39574548,33.51204508,33.54299557,33.52209816,33.39102195,33.42623887,33.43353973,33.51191803,33.56771582,33.55444658,33.61265589,33.34784202,33.21482284,33.28960242,33.21668674,33.22502947,33.22136288,33.02273974,33.04615057,32.91537774,32.73156682,32.68231898,32.69768336,32.83886443,32.83235547,,
Timor-Leste,Agricultural land (% of land area),15.46738399,15.46738399,15.46738399,15.46738399,15.46738399,15.46738399,15.60188299,15.60188299,15.66913248,16.34162744,16.34162744,16.47612643,16.81237391,16.81237391,17.14862139,17.35036987,17.61936785,18.22461332,18.56086079,18.76260928,18.96435777,19.09885676,19.23335575,19.43510424,19.63685272,19.83860121,20.10759919,20.37659718,20.51109617,21.38533961,22.19233356,22.19233356,22.52858104,22.86482851,22.86482851,22.99932751,23.066577,22.93207801,22.66308003,22.66308003,22.63618023,22.60928043,22.44788164,22.42098184,22.39408204,22.36718225,22.34028245,22.64963013,22.75722932,22.73032952,22.77067922,22.80430397,22.83792872,22.87155346,22.90517821,22.93880296,22.97242771,23.00605245,22.95897781,22.95897781,22.95897781,,
